Keyword,Pincode,Search Status,Timestamp,Position,Is Sponsored,Product ID,Brand Name,Name,Pack Size,Price (Rs),MRP (Rs),Discount (Rs),Discount % of MRP,Inventory (stock),Max Cart,Sold Out,URL
face wash,560001,ok,2026-09-15T20:55:08,11,False,499590,Dot & Key,Dot & Key Barrier Repair + Hydrating Gentle Face Wash,100 ml,215,249,34,13.7,2,2,False,https://blinkit.com/prn/product/prid/499590
face wash,560001,ok,2026-09-15T20:55:08,12,False,52768,Garnier,Garnier Bright Complete Face Wash 100 g,100 g,176,219,43,19.6,4,4,False,https://blinkit.com/prn/product/prid/52768
face wash,560001,ok,2026-09-15T20:55:08,13,True,664150,Minimalist,Minimalist Salicylic Acid + LHA 02% Face Cleanser,250 ml,599,599,0,0.0,4,4,False,https://blinkit.com/prn/product/prid/664150
face wash,560001,ok,2026-09-15T20:55:08,14,False,493520,Mamaearth,Mamaearth Vitamin C Daily Glow Face Wash,50 ml,119,125,6,4.8,6,6,False,https://blinkit.com/prn/product/prid/493520
face wash,560001,ok,2026-09-15T20:55:08,15,False,544535,Simple,Simple Refreshing Face Wash,150 ml,315,450,135,30.0,4,4,False,https://blinkit.com/prn/product/prid/544535
face wash,560001,ok,2026-09-15T20:55:08,16,True,538610,The Derma Co,The Derma Co 1% Salicylic Acid Face Wash,100 ml,296,329,33,10.0,3,3,False,https://blinkit.com/prn/product/prid/538610
face wash,560001,ok,2026-09-15T20:55:08,17,False,770967,Ethiglo,Ethiglo Skin Whitening & Deep Cleansing Facial Foam,70 g,260,260,0,0.0,10,10,False,https://blinkit.com/prn/product/prid/770967
face wash,560001,ok,2026-09-15T20:55:08,18,False,722970,Foxtale,Foxtale Oil & Acne Control Gel Face Wash,100 ml,225,249,24,9.6,5,5,False,https://blinkit.com/prn/product/prid/722970
face wash,560001,ok,2026-09-15T20:55:08,19,True,679287,CeraVe,CeraVe Hydrating Non Foaming Face Cleanser for Normal to Dry Skin,88 ml,323,359,36,10.0,2,2,False,https://blinkit.com/prn/product/prid/679287
face wash,560001,ok,2026-09-15T20:55:08,20,False,35864,Garnier Men,Garnier Men Turbo Bright Anti-Pollution Double Action Face Wash 100 g,100 g,240,319,79,24.8,6,6,False,https://blinkit.com/prn/product/prid/35864
face wash,560001,ok,2026-09-15T20:55:08,21,False,757775,Chemist At Play,Chemist At Play Gentle Exfoliating Face Wash,100 ml,299,299,0,0.0,4,4,False,https://blinkit.com/prn/product/prid/757775
face wash,560001,ok,2026-09-15T20:55:08,22,True,695350,Garnier,Garnier Men Acno Fight Gentle Gel Cleanser,100 ml,225,299,74,24.7,2,2,False,https://blinkit.com/prn/product/prid/695350
face wash,560001,ok,2026-09-15T20:55:08,23,False,657660,Muuchstac,Muuchstac Ocean Men's Face Wash with Multi-Action Formula,2 x 100 ml,220,598,378,63.2,2,2,False,https://blinkit.com/prn/product/prid/657660
face wash,560001,ok,2026-09-15T20:55:08,24,False,764569,Cetaphil,Cetaphil Gentle Skin Cleanser,59 ml,199,199,0,0.0,6,6,False,https://blinkit.com/prn/product/prid/764569
face wash,560001,ok,2026-09-15T20:55:08,25,True,499592,Dot & Key,Dot & Key Watermelon Cooling Gel Face Wash,100 ml,215,249,34,13.7,2,2,False,https://blinkit.com/prn/product/prid/499592
face wash,560001,ok,2026-09-15T20:55:08,26,False,614109,Dermatouch,Dermatouch Dailyglow Bright & Even Skin Tone Face Wash,70 g,189,279,90,32.3,5,5,False,https://blinkit.com/prn/product/prid/614109
face wash,560001,ok,2026-09-15T20:55:08,27,False,760484,Foxtale,Foxtale Super Glow Face Wash,150 ml,290,329,39,11.9,1,1,False,https://blinkit.com/prn/product/prid/760484
face wash,560001,ok,2026-09-15T20:55:08,28,True,702737,VLCC,VLCC Anti Tan Skin Lightening Face Wash,300 ml,299,299,0,0.0,1,1,False,https://blinkit.com/prn/product/prid/702737
face wash,560001,ok,2026-09-15T20:55:08,29,False,507262,Mamaearth,Mamaearth Rice Water & Niacinamide Face Wash,100 ml,256,285,29,10.2,5,5,False,https://blinkit.com/prn/product/prid/507262
face wash,560001,ok,2026-09-15T20:55:08,30,False,547055,Cetaphil,Cetaphil Gentle Skin Cleanser,1 ltr,1747,1899,152,8.0,3,3,False,https://blinkit.com/prn/product/prid/547055
face wash,560001,ok,2026-09-15T20:55:08,31,True,775590,VLCC,VLCC Tan to Tango Skin Care Kit,1 set,400,449,49,10.9,1,1,False,https://blinkit.com/prn/product/prid/775590
face wash,560001,ok,2026-09-15T20:55:08,32,False,579753,Muuchstac,Muuchstac Ocean Face Wash for Men with Multi-Action Formula,100 ml,150,299,149,49.8,2,2,False,https://blinkit.com/prn/product/prid/579753
face wash,560001,ok,2026-09-15T20:55:08,33,False,754461,Tuco Kids,Tuco Kids Anti-Dull Kids Facewash,100 ml,212,250,38,15.2,3,3,False,https://blinkit.com/prn/product/prid/754461
face wash,560001,ok,2026-09-15T20:55:08,34,True,568780,Biotique,Biotique Fruit Brightening Face Wash,200 ml,148,400,252,63.0,2,2,False,https://blinkit.com/prn/product/prid/568780
face wash,560001,ok,2026-09-15T20:55:08,35,False,313796,Cetaphil,Cetaphil Oily Skin Cleanser,118 ml,645,749,104,13.9,4,4,False,https://blinkit.com/prn/product/prid/313796
face wash,560001,ok,2026-09-15T20:55:08,36,False,332025,Cetaphil,Cetaphil Gentle Skin Cleanser Face Wash,236 ml,695,799,104,13.0,8,8,False,https://blinkit.com/prn/product/prid/332025
face wash,560001,ok,2026-09-15T20:55:08,37,True,544201,The Derma Co,The Derma Co 1% Kojic Acid Face Wash,100 ml,296,329,33,10.0,3,3,False,https://blinkit.com/prn/product/prid/544201
face wash,560001,ok,2026-09-15T20:55:08,38,False,744378,Cetaphil,Cetaphil Oily Skin Face Cleanser,59 ml,348,389,41,10.5,3,3,False,https://blinkit.com/prn/product/prid/744378
face wash,560001,ok,2026-09-15T20:55:08,39,False,681097,Foxtale,Foxtale Vitamin C Super Glow Face Wash with Papaya Enzyme,100 ml,225,249,24,9.6,2,2,False,https://blinkit.com/prn/product/prid/681097
face wash,560001,ok,2026-09-15T20:55:08,40,True,555323,Deconstruct,Deconstruct Salicylic Acid Oil Control Facewash,100 ml,276,299,23,7.7,1,1,False,https://blinkit.com/prn/product/prid/555323
face wash,560001,ok,2026-09-15T20:55:08,41,False,23960,Nivea Men,Nivea Men All-In-1 Charcoal Face Wash 100 g,100 g,199,329,130,39.5,4,4,False,https://blinkit.com/prn/product/prid/23960
face wash,560001,ok,2026-09-15T20:55:08,42,False,518693,The Face Shop,The Face Shop Korean Rice Water Bright Foaming Cleanser,50 ml,371,374,3,0.8,3,3,False,https://blinkit.com/prn/product/prid/518693
face wash,560001,ok,2026-09-15T20:55:08,43,True,1386647,Deconstruct,Deconstruct Vitamin C Brightening Face Wash,100 ml,276,299,23,7.7,1,1,False,https://blinkit.com/prn/product/prid/1386647
face wash,560001,ok,2026-09-15T20:55:08,44,False,458381,Pond's,Pond's Bright Beauty Spot-Less Glow Face Wash,150 g,292,389,97,24.9,3,3,False,https://blinkit.com/prn/product/prid/458381
face wash,560001,ok,2026-09-15T20:55:08,45,False,727094,Be Neude,Be Neude Detanning and Brightening Gel Face Wash,100 ml,245,349,104,29.8,3,3,False,https://blinkit.com/prn/product/prid/727094
face wash,560001,ok,2026-09-15T20:55:08,46,True,678671,Oshea Herbals,Oshea Herbals Papaya Clean Anti Blemish Face Wash,100 g,156,195,39,20.0,2,2,False,https://blinkit.com/prn/product/prid/678671
face wash,560001,ok,2026-09-15T20:55:08,47,False,136977,Everyuth,Everyuth Fruit Face Wash,150 g,136,250,114,45.6,2,2,False,https://blinkit.com/prn/product/prid/136977
face wash,560001,ok,2026-09-15T20:55:08,48,False,621145,Simple,Simple Moisturising Face Wash,150 ml,360,450,90,20.0,2,2,False,https://blinkit.com/prn/product/prid/621145
face wash,560001,ok,2026-09-15T20:55:08,49,True,506655,The Face Shop,The Face Shop Rice Water Bright Foaming Cleanser,100 ml,594,625,31,5.0,1,1,False,https://blinkit.com/prn/product/prid/506655
face wash,560001,ok,2026-09-15T20:55:08,50,False,536117,Himalaya,Himalaya Moisturising Aloe Vera Face Wash,200 ml,225,449,224,49.9,3,3,False,https://blinkit.com/prn/product/prid/536117
face wash,560001,ok,2026-09-15T20:55:08,51,False,425137,Himalaya,Himalaya Purifying Neem Face Wash (400 ml),400 ml,300,599,299,49.9,3,3,False,https://blinkit.com/prn/product/prid/425137
face wash,560001,ok,2026-09-15T20:55:08,52,True,475327,The Face Shop,The Face Shop Rice Water Bright Foaming Cleanser,150 ml,810,899,89,9.9,2,2,False,https://blinkit.com/prn/product/prid/475327
face wash,560001,ok,2026-09-15T20:55:08,53,False,703070,Cetaphil,Cetaphil Gentle Exfoliating SA Cleanser,29 ml,99,99,0,0.0,3,3,False,https://blinkit.com/prn/product/prid/703070
face wash,560001,ok,2026-09-15T20:55:08,54,False,351675,Pond's,Pond's Pure Detox Anti-Pollution Purity With Activated Charcoal Face Wash,100 g,237,249,12,4.8,2,2,False,https://blinkit.com/prn/product/prid/351675
face wash,560001,ok,2026-09-15T20:55:08,55,True,1384385,Innisfree,Innisfree Volcanic Clusters BHA Foaming Daily Cleanser,80 g,450,450,0,0.0,2,2,False,https://blinkit.com/prn/product/prid/1384385
face wash,560001,ok,2026-09-15T20:55:08,56,False,483116,Beardo,Beardo De-Tan Face Wash for Men,100 ml,240,299,59,19.7,5,5,False,https://blinkit.com/prn/product/prid/483116
face wash,560001,ok,2026-09-15T20:55:08,57,False,587076,Clean & Clear,Clean & Clear Vitamin C Face Wash,100 ml,206,219,13,5.9,2,2,False,https://blinkit.com/prn/product/prid/587076
face wash,560001,ok,2026-09-15T20:55:08,58,True,554738,Plix,Plix Pineapple De-Pigmentation Face Cleanser,90 ml,230,235,5,2.1,1,1,False,https://blinkit.com/prn/product/prid/554738
face wash,560001,ok,2026-09-15T20:55:08,59,False,19442,Neutrogena,Neutrogena Oil Free Acne Face Wash,175 ml,748,850,102,12.0,3,3,False,https://blinkit.com/prn/product/prid/19442
face wash,560001,ok,2026-09-15T20:55:08,60,False,493519,Mamaearth,Mamaearth Ubtan Face Wash 50 ml,50 ml,125,125,0,0.0,3,3,False,https://blinkit.com/prn/product/prid/493519
protein bar,560001,ok,2026-09-15T20:55:21,1,True,475628,Yoga Bar,Yoga Bar Assorted Breakfast Protein Bar Pack,4 x 45 g + 2 x 50 g,248,299,51,17.1,6,6,False,https://blinkit.com/prn/product/prid/475628
protein bar,560001,ok,2026-09-15T20:55:21,2,False,347631,RiteBite,RiteBite Max Protein Daily Choco Almond 10 g Protein Bar,50 g,80,80,0,0.0,34,34,False,https://blinkit.com/prn/product/prid/347631
protein bar,560001,ok,2026-09-15T20:55:21,3,False,249288,Yoga Bar,Yoga Bar Chocolate Chunk Nut Multigrain Energy Bar,35 g,48,50,2,4.0,42,42,False,https://blinkit.com/prn/product/prid/249288
protein bar,560001,ok,2026-09-15T20:55:21,4,False,787991,Yoga Bar,Yoga Bar Dark Chocolate 10g Protein Wafer Bar,40 g,56,60,4,6.7,14,14,False,https://blinkit.com/prn/product/prid/787991
protein bar,560001,ok,2026-09-15T20:55:21,5,True,735409,The Whole Truth,The Whole Truth Cranberry Raisin Protein Bar,52 g,132,175,43,24.6,32,32,False,https://blinkit.com/prn/product/prid/735409
protein bar,560001,ok,2026-09-15T20:55:21,6,False,787996,Yoga Bar,Yoga Bar Cookies & Cream 10g Protein Wafer Bar,40 g,56,60,4,6.7,15,15,False,https://blinkit.com/prn/product/prid/787996
protein bar,560001,ok,2026-09-15T20:55:21,7,False,403262,RiteBite,RiteBite Max Protein Daily Choco Berry 10 g Protein Bar,50 g,80,80,0,0.0,15,15,False,https://blinkit.com/prn/product/prid/403262
protein bar,560001,ok,2026-09-15T20:55:21,8,False,457042,The Whole Truth,The Whole Truth Double Cocoa Protein Bar,52 g,120,130,10,7.7,50,50,False,https://blinkit.com/prn/product/prid/457042
protein bar,560001,ok,2026-09-15T20:55:21,9,True,537082,Yoga Bar,Yoga Bar Daily 10g Protein Bar Pack (Assorted),6 x 50 g,298,349,51,14.6,4,4,False,https://blinkit.com/prn/product/prid/537082
protein bar,560001,ok,2026-09-15T20:55:21,10,False,581442,SuperYou,SuperYou Chocolate Wafer Protein Bar,40 g,58,60,2,3.3,14,14,False,https://blinkit.com/prn/product/prid/581442
protein bar,560001,ok,2026-09-15T20:55:21,11,False,457044,The Whole Truth,The Whole Truth Almond Choco Fudge Energy Bar,40 g,83,85,2,2.4,17,17,False,https://blinkit.com/prn/product/prid/457044
protein bar,560001,ok,2026-09-15T20:55:21,12,False,745421,Avvatar,Avvatar Chocolate Protein Wafer Bar,40 g,59,80,21,26.2,24,24,False,https://blinkit.com/prn/product/prid/745421
protein bar,560001,ok,2026-09-15T20:55:21,13,True,628202,Yoga Bar,Yoga Bar Choco Peanut Butter Mini Protein Bar Pack,7 x 20 g,138,175,37,21.1,24,24,False,https://blinkit.com/prn/product/prid/628202
protein bar,560001,ok,2026-09-15T20:55:21,14,False,483696,The Whole Truth,The Whole Truth Rich 71% Cocoa Bar,80 g,292,310,18,5.8,10,10,False,https://blinkit.com/prn/product/prid/483696
protein bar,560001,ok,2026-09-15T20:55:21,15,False,503417,The Whole Truth,The Whole Truth 20 g Protein Bar - Double Cocoa,67 g,178,199,21,10.6,33,33,False,https://blinkit.com/prn/product/prid/503417
protein bar,560001,ok,2026-09-15T20:55:21,16,False,28376,RiteBite,RiteBite Max Protein Daily Choco Classic 10 g Protein Bar,50 g,80,80,0,0.0,27,27,False,https://blinkit.com/prn/product/prid/28376
protein bar,560001,ok,2026-09-15T20:55:21,17,True,728540,RiteBite,RiteBite Coffee Mousse Millet Wafer Protein Bar,4 x 40 g,270,284,14,4.9,1,1,False,https://blinkit.com/prn/product/prid/728540
protein bar,560001,ok,2026-09-15T20:55:21,18,False,616983,Yoga Bar,"Yoga Bar 20 g Protein Bar, Choco Peanut Butter, No Added Sugar",70 g,109,125,16,12.8,3,3,False,https://blinkit.com/prn/product/prid/616983
protein bar,560001,ok,2026-09-15T20:55:21,19,False,581440,SuperYou,SuperYou Strawberry Creme Wafer Protein Bar,40 g,58,60,2,3.3,15,15,False,https://blinkit.com/prn/product/prid/581440
protein bar,560001,ok,2026-09-15T20:55:21,20,False,581439,SuperYou,SuperYou Choco Peanut Butter Wafer Protein Bar,40 g,55,60,5,8.3,8,8,False,https://blinkit.com/prn/product/prid/581439
protein bar,560001,ok,2026-09-15T20:55:21,21,True,745110,Avvatar,Avvatar Cheese Protein Wafer Bar,40 g,59,80,21,26.2,4,4,False,https://blinkit.com/prn/product/prid/745110
protein bar,560001,ok,2026-09-15T20:55:21,22,False,558095,The Whole Truth,The Whole Truth Almond Millet Cocoa Protein Bar,55 g,153,175,22,12.6,33,33,False,https://blinkit.com/prn/product/prid/558095
protein bar,560001,ok,2026-09-15T20:55:21,23,False,686923,Phab,Phab 10g Protein Cookies & Cream Millet Wafer Bar,40 g,57,70,13,18.6,13,13,False,https://blinkit.com/prn/product/prid/686923
protein bar,560001,ok,2026-09-15T20:55:21,24,False,759656,SuperYou,SuperYou 20g Nutty Chocolate Multigrain Wafer Bar,60 g,114,120,6,5.0,8,8,False,https://blinkit.com/prn/product/prid/759656
protein bar,560001,ok,2026-09-15T20:55:21,25,True,745118,Avvatar,Avvatar Tiramisu Protein Wafer Bar,42 g,59,80,21,26.2,5,5,False,https://blinkit.com/prn/product/prid/745118
protein bar,560001,ok,2026-09-15T20:55:21,26,False,424403,Yoga Bar,Yoga Bar Blueberry Pie Breakfast Protein Bar,45 g,56,60,4,6.7,7,7,False,https://blinkit.com/prn/product/prid/424403
protein bar,560001,ok,2026-09-15T20:55:21,27,False,629233,Yoga Bar,"Yoga Bar 20 g Protein Bar, Coffee Rush, No Added Sugar",70 g,109,125,16,12.8,3,3,False,https://blinkit.com/prn/product/prid/629233
protein bar,560001,ok,2026-09-15T20:55:21,28,False,625868,Phab,Phab 21g Protein Chocolate Brownie Protein Bar,65 g,120,125,5,4.0,5,5,False,https://blinkit.com/prn/product/prid/625868
protein bar,560001,ok,2026-09-15T20:55:21,29,True,745422,Avvatar,Avvatar Coffee Protein Wafer Bar,40 g,78,99,21,21.2,4,4,False,https://blinkit.com/prn/product/prid/745422
protein bar,560001,ok,2026-09-15T20:55:21,30,False,503416,The Whole Truth,The Whole Truth 20 g Protein Bar - Peanut Cocoa,67 g,178,199,21,10.6,7,7,False,https://blinkit.com/prn/product/prid/503416
protein bar,560001,ok,2026-09-15T20:55:21,31,False,457040,The Whole Truth,The Whole Truth Coffee Cocoa Protein Bar,52 g,120,130,10,7.7,8,8,False,https://blinkit.com/prn/product/prid/457040
protein bar,560001,ok,2026-09-15T20:55:21,32,False,498155,RiteBite,RiteBite Max Protein Daily 10 g Protein Bar Pack Box (Assorted),6 x 50 g,442,480,38,7.9,5,5,False,https://blinkit.com/prn/product/prid/498155
protein bar,560001,ok,2026-09-15T20:55:21,33,True,557651,RiteBite,RiteBite Max Protein Choco Berry 30 g Protein Bar,2 x 100 g,350,360,10,2.8,3,3,False,https://blinkit.com/prn/product/prid/557651
protein bar,560001,ok,2026-09-15T20:55:21,34,False,406811,RiteBite,RiteBite Peanut Butter 4g Protein Bar,2 x 40 g,88,90,2,2.2,3,3,False,https://blinkit.com/prn/product/prid/406811
protein bar,560001,ok,2026-09-15T20:55:21,35,False,17336,RiteBite,RiteBite Choco Delite 4g Protein Bar,40 g,45,45,0,0.0,7,7,False,https://blinkit.com/prn/product/prid/17336
protein bar,560001,ok,2026-09-15T20:55:21,36,False,719412,SuperYou,SuperYou Cookies & Cream Wafer Protein Bar,40 g,58,60,2,3.3,3,3,False,https://blinkit.com/prn/product/prid/719412
protein bar,560001,ok,2026-09-15T20:55:21,37,True,675618,Prolicious,Prolicious High Protein Choco Seeds & Nuts Protein Bar Combo,4 x 50 g,300,300,0,0.0,1,1,False,https://blinkit.com/prn/product/prid/675618
protein bar,560001,ok,2026-09-15T20:55:21,38,False,625853,Phab,Phab 11g Protein Chocolate Brownie Protein Bar,35 g,68,70,2,2.9,4,4,False,https://blinkit.com/prn/product/prid/625853
protein bar,560001,ok,2026-09-15T20:55:21,39,False,581438,SuperYou,SuperYou Cheese Wafer Protein Bar,40 g,55,60,5,8.3,3,3,False,https://blinkit.com/prn/product/prid/581438
protein bar,560001,ok,2026-09-15T20:55:21,40,False,530742,Yoga Bar,Yoga Bar 10 g Dark Chocolate & Cranberry Protein Bar,50 g,65,65,0,0.0,2,2,False,https://blinkit.com/prn/product/prid/530742
protein bar,560001,ok,2026-09-15T20:55:21,41,True,593840,Green Protein,Green Protein Crave Protein Bar,4 x 50 g,627,734,107,14.6,1,1,False,https://blinkit.com/prn/product/prid/593840
protein bar,560001,ok,2026-09-15T20:55:21,42,False,538828,RiteBite,RiteBite Fruit and Nut Max Protein 10 g Protein Bar,50 g,80,80,0,0.0,4,4,False,https://blinkit.com/prn/product/prid/538828
protein bar,560001,ok,2026-09-15T20:55:21,43,False,554596,RiteBite,RiteBite Max Protein Choco Almond 30 g Protein Bar,100 g,177,180,3,1.7,9,9,False,https://blinkit.com/prn/product/prid/554596
protein bar,560001,ok,2026-09-15T20:55:21,44,False,624551,SuperYou,SuperYou Coffee Protein Wafer Bar,40 g,58,60,2,3.3,1,1,False,https://blinkit.com/prn/product/prid/624551
protein bar,560001,ok,2026-09-15T20:55:21,45,True,659450,Amul,Amul Mango Flavour Protein Kulfi Stick,4 x 60 ml,152,160,8,5.0,1,1,False,https://blinkit.com/prn/product/prid/659450
protein bar,560001,ok,2026-09-15T20:55:21,46,False,457039,The Whole Truth,The Whole Truth Coconut Cocoa Protein Bar,52 g,120,130,10,7.7,16,16,False,https://blinkit.com/prn/product/prid/457039
protein bar,560001,ok,2026-09-15T20:55:21,47,False,634100,Avolt,Avolt Mint Chocolate Chip 15g Protein Wafer Bar,50 g,60,100,40,40.0,11,11,False,https://blinkit.com/prn/product/prid/634100
protein bar,560001,ok,2026-09-15T20:55:21,48,False,686885,Phab,Phab 10g Protein Chocolate Truffle Millet Protein Wafer Bar,40 g,67,70,3,4.3,5,5,False,https://blinkit.com/prn/product/prid/686885
protein bar,560001,ok,2026-09-15T20:55:21,49,True,1384760,Amul,Amul Protein Coffee Ice Cream Stick,3 x 60 ml,149,150,1,0.7,6,6,False,https://blinkit.com/prn/product/prid/1384760
protein bar,560001,ok,2026-09-15T20:55:21,50,False,457043,The Whole Truth,The Whole Truth Peanut Butter Protein Bar,52 g,120,130,10,7.7,5,5,False,https://blinkit.com/prn/product/prid/457043
protein bar,560001,ok,2026-09-15T20:55:21,51,False,503418,The Whole Truth,The Whole Truth 20 g Protein Bar - Coffee Cocoa,67 g,178,199,21,10.6,6,6,False,https://blinkit.com/prn/product/prid/503418
protein bar,560001,ok,2026-09-15T20:55:21,52,False,630527,The Whole Truth,The Whole Truth Protein Bar Hazelnut Cocoa,67 g,217,249,32,12.9,18,18,False,https://blinkit.com/prn/product/prid/630527
protein bar,560001,ok,2026-09-15T20:55:21,53,True,975494,Sunfeast Farmlite,Sunfeast Farmlite Oats & Almond Protein Cookies,75 g,69,75,6,8.0,4,4,False,https://blinkit.com/prn/product/prid/975494
protein bar,560001,ok,2026-09-15T20:55:21,54,False,625470,Avolt,Avolt Slims Birthday Cake 10g Protein Wafer Bar,35 g,39,50,11,22.0,5,5,False,https://blinkit.com/prn/product/prid/625470
protein bar,560001,ok,2026-09-15T20:55:21,55,False,1365580,SuperYou,SuperYou Kesar Pista Badam Protein Bar,60 g,115,125,10,8.0,10,10,False,https://blinkit.com/prn/product/prid/1365580
protein bar,560001,ok,2026-09-15T20:55:21,56,False,711067,SuperYou,Superyou Mini Protein Wafer Bars Assorted,10 x 20 g,275,300,25,8.3,3,3,False,https://blinkit.com/prn/product/prid/711067
protein bar,560001,ok,2026-09-15T20:55:21,57,True,650241,Farmley,Farmley Apple Pie Date Bites (No Added Sugar),200 g,339,400,61,15.2,4,4,False,https://blinkit.com/prn/product/prid/650241
protein bar,560001,ok,2026-09-15T20:55:21,58,False,712301,Green Protein,Green Protein Crave Assorted Mini Protein Bar,16 x 20 g,1197,1379,182,13.2,3,3,False,https://blinkit.com/prn/product/prid/712301
protein bar,560001,ok,2026-09-15T20:55:21,59,False,719409,SuperYou,SuperYou Assorted Wafer Protein Bar Pack,5 x 40 g,249,300,51,17.0,2,2,False,https://blinkit.com/prn/product/prid/719409
protein bar,560001,ok,2026-09-15T20:55:21,60,False,735557,The Whole Truth,The Whole Truth Assorted Mini Protein Bar Pack (Date Sweetened),8 x 27 g,576,640,64,10.0,3,3,False,https://blinkit.com/prn/product/prid/735557
oats,560001,ok,2026-09-15T20:55:35,1,True,546488,Yoga Bar,Yoga Bar 26g High Protein Oats (Dark Chocolate),250 g,139,200,61,30.5,3,3,False,https://blinkit.com/prn/product/prid/546488
oats,560001,ok,2026-09-15T20:55:35,2,False,37264,Quaker,Quaker Rolled Instant Oats,400 g,86,86,0,0.0,9,9,False,https://blinkit.com/prn/product/prid/37264
oats,560001,ok,2026-09-15T20:55:35,3,False,563346,Pintola,Pintola High Protein Oats (Chocolate),1 kg,550,620,70,11.3,10,10,False,https://blinkit.com/prn/product/prid/563346
oats,560001,ok,2026-09-15T20:55:35,4,False,743134,AMAYU,AMAYU Jumbo Rolled Oats,400 g,249,639,390,61.0,1,1,False,https://blinkit.com/prn/product/prid/743134
oats,560001,ok,2026-09-15T20:55:35,5,True,782872,Yoga Bar,"Yoga Bar Protein Oats (Fruits, Nuts & Seeds)",1 kg,439,490,51,10.4,3,3,False,https://blinkit.com/prn/product/prid/782872
oats,560001,ok,2026-09-15T20:55:35,6,False,216024,Saffola,Saffola Classic-Masala Oats,38 g,20,20,0,0.0,3,3,False,https://blinkit.com/prn/product/prid/216024
oats,560001,ok,2026-09-15T20:55:35,7,False,28297,Quaker,Quaker Multigrain Rolled Oats Breakfast Cereal,600 g,157,192,35,18.2,3,3,False,https://blinkit.com/prn/product/prid/28297
oats,560001,ok,2026-09-15T20:55:35,8,False,571161,Saffola,Saffola Oats Soft & Creamy Instant Rolled Oats,1 kg,160,205,45,22.0,3,3,False,https://blinkit.com/prn/product/prid/571161
oats,560001,ok,2026-09-15T20:55:35,9,True,733340,Alpino,Alpino High Protein Classic Coffee Super Oats,1 kg,480,539,59,10.9,1,1,False,https://blinkit.com/prn/product/prid/733340
oats,560001,ok,2026-09-15T20:55:35,10,False,720380,Yoga Bar,Yoga Bar Protein Oats - Dark Chocolate,1 kg,439,490,51,10.4,4,4,False,https://blinkit.com/prn/product/prid/720380
oats,560001,ok,2026-09-15T20:55:35,11,False,499414,Manna,Manna Whole Grain Rolled Oats,1 kg,196,279,83,29.7,2,2,False,https://blinkit.com/prn/product/prid/499414
oats,560001,ok,2026-09-15T20:55:35,12,False,24097,Bagrry's,Bagrry's White Instant Oats,1 kg,166,220,54,24.5,3,3,False,https://blinkit.com/prn/product/prid/24097
oats,560001,ok,2026-09-15T20:55:35,13,True,733341,Alpino,Alpino High Protein Dark Chocolate Oats,1 kg,520,649,129,19.9,3,3,False,https://blinkit.com/prn/product/prid/733341
oats,560001,ok,2026-09-15T20:55:35,14,False,446211,Yoga Bar,Yoga Bar Premium Golden Rolled Oats (Gluten Free),400 g,197,199,2,1.0,13,13,False,https://blinkit.com/prn/product/prid/446211
oats,560001,ok,2026-09-15T20:55:35,15,False,664410,Pintola,Pintola 26g High Protein Oats Caffè Mocha with Almonds & Raisin,1 kg,525,620,95,15.3,2,2,False,https://blinkit.com/prn/product/prid/664410
oats,560001,ok,2026-09-15T20:55:35,16,False,24626,Saffola,Saffola Oats Soft & Creamy Instant Rolled Oats,460 g,90,100,10,10.0,5,5,False,https://blinkit.com/prn/product/prid/24626
oats,560001,ok,2026-09-15T20:55:35,17,True,1388728,GOAT Life,GOAT Life High Protein Overnight Instant Oats Brownie Fudge,75 g,139,139,0,0.0,4,4,False,https://blinkit.com/prn/product/prid/1388728
oats,560001,ok,2026-09-15T20:55:35,18,False,617564,Alpino,Alpino High Protein Oats Chocolate,400 g,222,249,27,10.8,3,3,False,https://blinkit.com/prn/product/prid/617564
oats,560001,ok,2026-09-15T20:55:35,19,False,593719,Saffola,Saffola Classic Masala Flavoured Oats,750 g,255,355,100,28.2,2,2,False,https://blinkit.com/prn/product/prid/593719
oats,560001,ok,2026-09-15T20:55:35,20,False,582201,Bagrry's,Bagrry's Jumbo Rolled Oats,1 kg,232,430,198,46.0,2,2,False,https://blinkit.com/prn/product/prid/582201
oats,560001,ok,2026-09-15T20:55:35,21,True,1385301,GOAT Life,GOAT Life High Protein Overnight Instant Oats Almond Kulfi - Pack of 3,3 x 75 g,264,357,93,26.1,1,1,False,https://blinkit.com/prn/product/prid/1385301
oats,560001,ok,2026-09-15T20:55:35,22,False,364019,Bagrry's,Bagrry's Steel Cut Oats,500 g,220,299,79,26.4,3,3,False,https://blinkit.com/prn/product/prid/364019
oats,560001,ok,2026-09-15T20:55:35,23,False,664400,Pintola,Pintola 26g High Protein Oats Caffe Mocha with Almonds & Raisins,400 g,266,310,44,14.2,2,2,False,https://blinkit.com/prn/product/prid/664400
oats,560001,ok,2026-09-15T20:55:35,24,False,617777,Alpino,Alpino High Protein Oats Chocolate 1 kg,1 kg,489,549,60,10.9,3,3,False,https://blinkit.com/prn/product/prid/617777
oats,560001,ok,2026-09-15T20:55:35,25,True,689190,GOAT Life,GOAT Life High Protein Overnight Instant Oats Mango Madness,75 g,119,139,20,14.4,3,3,False,https://blinkit.com/prn/product/prid/689190
